Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000029578,Wipi2,Gene Expression,0.004009008434546341,0.4639915331064701,0.9999689940750058,132,0.0056316111598925,109
ENSMUSG00000035105,Egln3,Gene Expression,0.0040071647409579665,0.2350408882246655,0.9211278293077292,27,0.0005561991766253694,18
ENSMUSG00000037742,Eef1a1,Gene Expression,0.004005185165224515,0.4761109471868479,0.9999689940750058,82,0.02920505765935482,75
ENSMUSG00000020669,Sh3yl1,Gene Expression,0.004002576314918611,0.14808791589378245,0.6315952372614807,8,0.00019477426108123098,6
ENSMUSG00000060166,Zdhhc8,Gene Expression,0.003998623540650812,0.426328951810631,0.9999689940750058,83,0.005314740683815605,64
ENSMUSG00000011096,Akt1s1,Gene Expression,0.003996022997858118,0.4757759992408075,0.9999689940750058,297,0.01781437969618437,211
ENSMUSG00000020044,Timp3,Gene Expression,0.003990663833237462,0.4785902599402565,0.9999689940750058,445,0.031443776144005085,218
ENSMUSG00000029599,Ddx54,Gene Expression,0.003983910797004316,0.47250801918068563,0.9999689940750058,151,0.010400492429722906,133
ENSMUSG00000020783,Ncbp3,Gene Expression,0.003980802556676014,0.48375183836608704,0.9999689940750058,627,0.04821827663832074,411
ENSMUSG00000035595,1600002K03Rik,Gene Expression,0.003980068724189102,0.4254431796501108,0.9999689940750058,6,0.00012972403980320268,6
ENSMUSG00000038456,Dennd2a,Gene Expression,0.003978403858020513,0.46055669809425015,0.9999689940750058,146,0.008016358149856536,111
ENSMUSG00000028435,Aqp3,Gene Expression,0.003969565929127108,0.3321719709646973,0.9999689940750058,4,0.0012745344512623926,4
ENSMUSG00000027806,Tsc22d2,Gene Expression,0.003964683774261074,0.4366127937829225,0.9999689940750058,40,0.005324773833137825,35
ENSMUSG00000031024,St5,Gene Expression,0.0039483876048659146,0.45711814999780453,0.9999689940750058,69,0.005046538812880218,61
ENSMUSG00000078184,Rbm8a2,Gene Expression,0.003943286862129917,0.4490399711973807,0.9999689940750058,10,0.0002245292264852004,9
ENSMUSG00000020739,Nup85,Gene Expression,0.00394249902316359,0.423756821257399,0.9999689940750058,25,0.0027256819788150977,22
ENSMUSG00000040482,Dxo,Gene Expression,0.003934473834251103,0.4798596863554687,0.9999689940750058,176,0.028840627674665137,134
ENSMUSG00000041782,Lad1,Gene Expression,0.0039331481286186635,0.44659251800032584,0.9999689940750058,25,0.0053372535000598895,20
ENSMUSG00000024958,Gpr137,Gene Expression,0.003927480577496358,0.4565839281636799,0.9999689940750058,148,0.005892678597161487,119
ENSMUSG00000020018,Snrpf,Gene Expression,0.00392382811545968,0.47913683647096805,0.9999689940750058,100,0.009608269620034136,88
ENSMUSG00000050747,Trim15,Gene Expression,0.003918959436940823,0.10189171097686622,0.47531465499726056,2,0.0002308418362712014,2
ENSMUSG00000036990,Otud4,Gene Expression,0.003917403347477283,0.4347917304671687,0.9999689940750058,31,0.0069032037226200195,23
ENSMUSG00000030518,Fam189a1,Gene Expression,0.003915783380790063,0.16111651921207515,0.6733587762395091,29,0.0007819589265395962,25
ENSMUSG00000021700,Rab3c,Gene Expression,0.003908529301452054,0.4571404205095604,0.9999689940750058,104,0.007773984375877385,81
ENSMUSG00000037486,Asxl2,Gene Expression,0.003906495837113214,0.4084973606844122,0.9999689940750058,45,0.0016519016682820023,38
ENSMUSG00000089832,Shkbp1,Gene Expression,0.0039049533058817826,0.4635462453311292,0.9999689940750058,16,0.00028855532293382396,16
ENSMUSG00000014592,Camta1,Gene Expression,0.0038882260441062233,0.44705813982929765,0.9999689940750058,55,0.002917375799681581,50
ENSMUSG00000015599,Ttbk1,Gene Expression,0.0038856126740016072,0.45663168015705446,0.9999689940750058,116,0.006921389352720027,95
ENSMUSG00000051022,Hs3st1,Gene Expression,0.003882758341698638,0.4650919297681537,0.9999689940750058,125,0.005140989350109479,103
ENSMUSG00000029390,Tmed2,Gene Expression,0.003880451417447008,0.4690124121601946,0.9999689940750058,26,0.00623659647157792,22
ENSMUSG00000022545,Ercc4,Gene Expression,0.003874159293768365,0.49473236887463923,0.9999689940750058,421,0.03632401200570436,303
ENSMUSG00000017767,Spata25,Gene Expression,0.0038721310476145234,0.41439570009367355,0.9999689940750058,85,0.0032286288972500107,66
ENSMUSG00000058420,Syt17,Gene Expression,0.0038709855418468117,0.4556983438158837,0.9999689940750058,143,0.009622815479315837,109
ENSMUSG00000043460,Elfn2,Gene Expression,0.0038591238568457657,0.2793347369696324,0.9999689940750058,15,0.0003486208884198313,11
ENSMUSG00000075592,Nynrin,Gene Expression,0.0038562112259619935,0.4384004315477843,0.9999689940750058,56,0.0029610357770467268,44
ENSMUSG00000024182,Axin1,Gene Expression,0.0038526361194599354,0.4648822820526817,0.9999689940750058,34,0.0016309559334058265,31
ENSMUSG00000071074,Yipf3,Gene Expression,0.003846030603916904,0.46359317597811156,0.9999689940750058,161,0.006810628975486159,121
ENSMUSG00000001630,Stk38l,Gene Expression,0.0038341481130706786,0.43377469752666986,0.9999689940750058,4,5.0141534767597005e-05,4
ENSMUSG00000041697,Cox6a1,Gene Expression,0.003816367290314816,0.5000125965341735,0.9999689940750058,600,0.05205067492171172,402
ENSMUSG00000035623,Rsf1,Gene Expression,0.0038145382199940873,0.5021026481973496,0.9999689940750058,713,0.09116333281086529,496
ENSMUSG00000075600,Zc3h3,Gene Expression,0.003804072801473769,0.48212463901953706,0.9999689940750058,135,0.0054062248476370945,112
ENSMUSG00000020903,Stx8,Gene Expression,0.003803376466633209,0.49751253467076917,0.9999689940750058,443,0.026693135361769916,284
ENSMUSG00000030409,Dmpk,Gene Expression,0.0038030073899761128,0.46755190441734973,0.9999689940750058,80,0.005304980848521364,60
ENSMUSG00000102692,Dchs2,Gene Expression,0.003801468864996345,0.35093143294380624,0.9999689940750058,14,0.0007260175710884914,11
ENSMUSG00000043602,Zfp3,Gene Expression,0.003799291013135328,0.4368372600404409,0.9999689940750058,5,6.84297630394589e-05,5
ENSMUSG00000079654,Prrt4,Gene Expression,0.0037989190105934957,0.4508131423610455,0.9999689940750058,67,0.0035600661588244317,60
ENSMUSG00000036376,Abt1,Gene Expression,0.003791859174821672,0.4910557997163161,0.9999689940750058,115,0.010129703351258935,96
ENSMUSG00000009097,Tbx1,Gene Expression,0.0037862332326758135,0.46915282274384573,0.9999689940750058,70,0.01312542381618607,56
ENSMUSG00000020583,Matn3,Gene Expression,0.0037834452377933344,0.4749535953075339,0.9999689940750058,13,0.0034745313297002175,12
ENSMUSG00000029462,Vps29,Gene Expression,0.0037742274089086394,0.4968524662116729,0.9999689940750058,212,0.013880562182974709,170
ENSMUSG00000028804,Csmd2,Gene Expression,0.003772130364459213,0.4569837174281275,0.9999689940750058,136,0.006701505755057206,99
ENSMUSG00000025583,Rptor,Gene Expression,0.0037715181894448463,0.4936392425175371,0.9999689940750058,120,0.008029715101422601,90
ENSMUSG00000027668,Mfn1,Gene Expression,0.003767509767197803,0.4933159104687841,0.9999689940750058,118,0.013173021795103245,100
ENSMUSG00000052298,Cdc42se2,Gene Expression,0.0037661412664491824,0.482740518780272,0.9999689940750058,140,0.005609120255959769,108
ENSMUSG00000004535,Tax1bp1,Gene Expression,0.00376574198177693,0.3752370389099833,0.9999689940750058,12,0.0035171918413057397,7
ENSMUSG00000059288,Cdyl,Gene Expression,0.0037628202010392253,0.49709075154627835,0.9999689940750058,142,0.01416806462931511,117
ENSMUSG00000002083,Bbc3,Gene Expression,0.0037624398695727435,0.5009821709498858,0.9999689940750058,240,0.021801588840142525,181
ENSMUSG00000050022,Amz1,Gene Expression,0.003756396879901669,0.3907670666454055,0.9999689940750058,48,0.0015292982098118679,34
ENSMUSG00000052852,Reep1,Gene Expression,0.0037530358930037903,0.49564510735004497,0.9999689940750058,231,0.014227773202365327,164
ENSMUSG00000039230,Tbcd,Gene Expression,0.003745878780569666,0.5010594405883109,0.9999689940750058,404,0.022807577690460486,252
ENSMUSG00000031786,Drc7,Gene Expression,0.003745430916576801,0.46456022686276266,0.9999689940750058,7,9.719034698897901e-05,6
ENSMUSG00000020456,Ogdh,Gene Expression,0.0037384427272405887,0.5001977771082424,0.9999689940750058,285,0.02292012094604778,212
ENSMUSG00000015143,Actn1,Gene Expression,0.0037311103454794356,0.19610127072131456,0.7948943821693243,7,0.00018156088403560808,7
ENSMUSG00000051550,Zfp579,Gene Expression,0.003714850187246111,0.49685522269267124,0.9999689940750058,226,0.01081976282779763,162
ENSMUSG00000039286,Fndc3b,Gene Expression,0.003707068904416885,0.5043447178375327,0.9999689940750058,223,0.017223751831139295,145
ENSMUSG00000040007,Bahd1,Gene Expression,0.0037050439468023625,0.5077128151634169,0.9999689940750058,408,0.027711498344562446,280
ENSMUSG00000062604,Srpk2,Gene Expression,0.0037030020774806343,0.41519130605368537,0.9999689940750058,5,0.00012282241161188287,5
ENSMUSG00000037872,Ackr1,Gene Expression,0.0036969748636855528,0.4849718207140905,0.9999689940750058,11,0.00016034280197261744,10
ENSMUSG00000031487,Brf2,Gene Expression,0.003691760585715545,0.48936949230373217,0.9999689940750058,59,0.005935586555477178,49
ENSMUSG00000035202,Lars2,Gene Expression,0.003683237227085602,0.45828628216404654,0.9999689940750058,5,7.200421958263883e-05,5
ENSMUSG00000014791,Elmo3,Gene Expression,0.003681702433560108,0.37553448240103826,0.9999689940750058,3,5.2315707117557504e-05,3
ENSMUSG00000022139,Mbnl2,Gene Expression,0.003672721091688616,0.45923001408151176,0.9999689940750058,59,0.002435695424119109,48
ENSMUSG00000002603,Tgfb1,Gene Expression,0.003670203771949185,0.49092799248334407,0.9999689940750058,71,0.0074137190196045845,57
ENSMUSG00000022466,Rpap3,Gene Expression,0.003663026325104712,0.47629456850929874,0.9999689940750058,80,0.0031816252695645434,72
ENSMUSG00000031967,Afg3l1,Gene Expression,0.0036610094337410385,0.4950051755522318,0.9999689940750058,73,0.008642924427875004,61
ENSMUSG00000033423,Eri3,Gene Expression,0.0036602566998584006,0.49524055359904584,0.9999689940750058,98,0.006028201512110163,83
ENSMUSG00000028367,Txn1,Gene Expression,0.003656471378804061,0.503737464935559,0.9999689940750058,186,0.01499160559040757,153
ENSMUSG00000054863,Tafa5,Gene Expression,0.003645694082920188,0.48854723875906236,0.9999689940750058,68,0.00719337165352481,59
ENSMUSG00000103906,Tigd5,Gene Expression,0.00363870070667881,0.49895446939178023,0.9999689940750058,167,0.00771027950687838,137
ENSMUSG00000005779,Psmb4,Gene Expression,0.003636806023464865,0.40481804963937096,0.9999689940750058,8,0.0022077041924330318,8
ENSMUSG00000003068,Stk11,Gene Expression,0.0036367866005421667,0.5170678213875888,0.9999689940750058,439,0.02575350833958308,298
ENSMUSG00000018583,G3bp1,Gene Expression,0.003632245252346357,0.4415715958019193,0.9999689940750058,75,0.0028573264747995394,58
ENSMUSG00000010057,Nprl2,Gene Expression,0.003631572076661065,0.42037319496547854,0.9999689940750058,51,0.0022779334695854623,41
ENSMUSG00000028023,Pitx2,Gene Expression,0.0036313305782674035,0.4950067357011201,0.9999689940750058,36,0.006809171583805777,29
ENSMUSG00000022436,Sh3bp1,Gene Expression,0.0036272079826316144,0.5154135775833528,0.9999689940750058,88,0.017034131744826746,75
ENSMUSG00000046287,Pnma3,Gene Expression,0.003623944843810884,0.5036309260670968,0.9999689940750058,163,0.009449192227320729,129
ENSMUSG00000103472,Pcdhga7,Gene Expression,0.0036237562779217625,0.5075293696190817,0.9999689940750058,153,0.009127674365576564,111
ENSMUSG00000048251,Bcl11b,Gene Expression,0.0036221384475817377,0.49473110796869113,0.9999689940750058,147,0.008840566949497908,117
ENSMUSG00000049410,Zfp683,Gene Expression,0.003618700860977378,0.4164096497577292,0.9999689940750058,3,5.542257044387078e-05,3
ENSMUSG00000047766,Lrrc49,Gene Expression,0.0036184051712386295,0.41294371873676994,0.9999689940750058,28,0.0008261900626417365,20
ENSMUSG00000051483,Cbr1,Gene Expression,0.0036155098735424856,0.46935990174294195,0.9999689940750058,55,0.002380159937821387,50
ENSMUSG00000074480,Mex3a,Gene Expression,0.0036130116983476655,0.5051353754364512,0.9999689940750058,122,0.007237314414679424,102
ENSMUSG00000025138,Sirt7,Gene Expression,0.0036098146901743467,0.5228077789303542,0.9999689940750058,544,0.0592538813698341,369
ENSMUSG00000000301,Pemt,Gene Expression,0.0036061654742275194,0.3796977219030131,0.9999689940750058,28,0.001038259680844212,24
ENSMUSG00000020701,Tmem132e,Gene Expression,0.003603397974003447,0.4557468268610618,0.9999689940750058,67,0.0026855648426224125,59
ENSMUSG00000031969,Acad8,Gene Expression,0.0035943825506452006,0.5214983114420702,0.9999689940750058,600,0.043282652752794415,366
ENSMUSG00000031480,Thsd1,Gene Expression,0.003592447887056269,0.39750605301252384,0.9999689940750058,32,0.0011518850159578993,30
ENSMUSG00000025409,Mbd6,Gene Expression,0.003586707319332937,0.41651301775184413,0.9999689940750058,71,0.0029790281289074068,63
ENSMUSG00000036613,Eipr1,Gene Expression,0.0035836479114697978,0.4937343296261334,0.9999689940750058,11,0.00016554428087213553,11
ENSMUSG00000048439,Nupl2,Gene Expression,0.003583216762045929,0.32061726541856483,0.9999689940750058,9,0.00030699630947923567,9
ENSMUSG00000053950,Adnp2,Gene Expression,0.0035811082459365562,0.44961688675207956,0.9999689940750058,120,0.0067767234313552615,100
ENSMUSG00000032014,Oaf,Gene Expression,0.0035771951925303138,0.5132358068097793,0.9999689940750058,28,0.0083697037397463,27
ENSMUSG00000026875,Traf1,Gene Expression,0.00357495991063131,0.4668953074293263,0.9999689940750058,62,0.004084190622711827,51
ENSMUSG00000025393,Atp5b,Gene Expression,0.0035701460252628866,0.5185719187225621,0.9999689940750058,176,0.023018211625597175,135
ENSMUSG00000030189,Ybx3,Gene Expression,0.0035686613238379177,0.52069993868809,0.9999689940750058,259,0.020946485703778737,196
ENSMUSG00000031950,Gabarapl2,Gene Expression,0.0035648302152708387,0.5180045969204843,0.9999689940750058,250,0.02024865688513669,195
ENSMUSG00000028763,Hspg2,Gene Expression,0.0035576208748277884,0.5180605494327561,0.9999689940750058,114,0.013710256445566314,83
ENSMUSG00000039130,Zc3hc1,Gene Expression,0.0035470282175638483,0.3875031000958207,0.9999689940750058,30,0.0008386145454682134,27
ENSMUSG00000037103,Dcaf15,Gene Expression,0.0035444662823098066,0.5290635343065702,0.9999689940750058,960,0.05758096765202301,475
ENSMUSG00000045591,Olig3,Gene Expression,0.003543287284082164,0.4824970915187987,0.9999689940750058,82,0.003919076657756705,70
ENSMUSG00000025856,Pdgfa,Gene Expression,0.0035425696806976902,0.5154534804615949,0.9999689940750058,342,0.02740448736657107,226
ENSMUSG00000029121,Crmp1,Gene Expression,0.003539716157278988,0.4203770869694048,0.9999689940750058,45,0.0014274183994460864,38
ENSMUSG00000036856,Wnt4,Gene Expression,0.003538981727084487,0.48062861836126314,0.9999689940750058,44,0.0019654583463968598,37
ENSMUSG00000072825,Cep170b,Gene Expression,0.0035323470539187158,0.49008224581541104,0.9999689940750058,115,0.006381991655160423,95
ENSMUSG00000026028,Trak2,Gene Expression,0.0035281448716909243,0.2948192418308948,0.9999689940750058,35,0.0012350158346890023,32
ENSMUSG00000034940,Synrg,Gene Expression,0.0035278067648622183,0.4787988602573803,0.9999689940750058,14,0.0002443599517181542,11
ENSMUSG00000029167,Ppargc1a,Gene Expression,0.003520362805284248,0.35990350311567276,0.9999689940750058,29,0.0010145220268304449,23
ENSMUSG00000075012,Fjx1,Gene Expression,0.003504032603672468,0.5234279976989247,0.9999689940750058,311,0.01505880200762146,196
ENSMUSG00000025486,Sirt3,Gene Expression,0.00349994285989588,0.4090053929912747,0.9999689940750058,7,0.00012452117889318943,5
ENSMUSG00000036854,Hspb6,Gene Expression,0.0034897132153496224,0.4053835634178733,0.9999689940750058,29,0.0007433868969503646,26
ENSMUSG00000015120,Ube2i,Gene Expression,0.0034836007944627732,0.5142285537421944,0.9999689940750058,149,0.011548165278516135,120
ENSMUSG00000053293,Pom121,Gene Expression,0.0034786224919427992,0.5310618298614398,0.9999689940750058,386,0.03130830458451822,278
ENSMUSG00000002043,Trappc6a,Gene Expression,0.003474845991602303,0.44475251255666715,0.9999689940750058,57,0.001822193770546667,43
ENSMUSG00000044576,Garem2,Gene Expression,0.0034737971976812015,0.5095981645703245,0.9999689940750058,218,0.011478112141575993,144
ENSMUSG00000005681,Apoa2,Gene Expression,0.0034724533960244436,0.3910902395065623,0.9999689940750058,4,0.0012400965350064632,4
ENSMUSG00000018677,Slc25a39,Gene Expression,0.0034716072899918845,0.5086862444234095,0.9999689940750058,116,0.007400653663250836,100
ENSMUSG00000047153,Khnyn,Gene Expression,0.0034687152796887854,0.5321761872822437,0.9999689940750058,299,0.022791818377544907,200
ENSMUSG00000059772,Slx1b,Gene Expression,0.003468281710990314,0.5208583033300893,0.9999689940750058,188,0.00911148586841435,154
ENSMUSG00000035126,Wdr78,Gene Expression,0.0034682039899015687,0.5172194623386419,0.9999689940750058,74,0.005279360174032403,61
ENSMUSG00000051627,Hist1h1e,Gene Expression,0.003465148582179424,0.5211856121525111,0.9999689940750058,54,0.007409620524692237,47
ENSMUSG00000022965,Ifngr2,Gene Expression,0.003452187859909242,0.48151150592357883,0.9999689940750058,66,0.004004103523789681,54
ENSMUSG00000020255,D10Wsu102e,Gene Expression,0.003450767064483825,0.5237330873988473,0.9999689940750058,258,0.017765308460300295,196
ENSMUSG00000045275,Lca5l,Gene Expression,0.003448826867865401,0.5228637883629079,0.9999689940750058,140,0.007204550809387869,111
ENSMUSG00000030881,Arfip2,Gene Expression,0.003437493346620874,0.5153840717491487,0.9999689940750058,89,0.00561236311275136,73
ENSMUSG00000000902,Smarcb1,Gene Expression,0.0034329538125928635,0.531935786971693,0.9999689940750058,154,0.011708400911364934,126
ENSMUSG00000063904,Dpp3,Gene Expression,0.0034277436312999485,0.5347232212300883,0.9999689940750058,368,0.025875001173850526,250
ENSMUSG00000026686,Lmx1a,Gene Expression,0.0034270136745361834,0.46757420304090336,0.9999689940750058,11,0.0016281397423186846,10
ENSMUSG00000030629,Zfand6,Gene Expression,0.0034228183763883257,0.48111449537820383,0.9999689940750058,4,5.1783357929979074e-05,4
ENSMUSG00000031758,Cdyl2,Gene Expression,0.0034143006209997433,0.3441283809583713,0.9999689940750058,82,0.0029639103488982225,71
ENSMUSG00000091803,Cox16,Gene Expression,0.003411263487650988,0.5170750768344314,0.9999689940750058,102,0.0037152584511637673,89
ENSMUSG00000028104,Polr3gl,Gene Expression,0.0033901354386056174,0.4901655481346361,0.9999689940750058,113,0.003873974845569063,88
ENSMUSG00000020782,Llgl2,Gene Expression,0.00338906519203844,0.4081272877866784,0.9999689940750058,5,0.0010187541523699664,4
ENSMUSG00000035277,Arx,Gene Expression,0.00338787762001021,0.40572352576229465,0.9999689940750058,36,0.002209627738135493,23
ENSMUSG00000021998,Lcp1,Gene Expression,0.00338725707698693,0.41454093280678483,0.9999689940750058,13,0.0038531759941324074,12
ENSMUSG00000028488,Sh3gl2,Gene Expression,0.0033850303755853725,0.5109874020768972,0.9999689940750058,153,0.008638994978019652,127
ENSMUSG00000037787,Apopt1,Gene Expression,0.0033815256026889034,0.5362400119150492,0.9999689940750058,137,0.017425126685322576,116
ENSMUSG00000047473,Zfp30,Gene Expression,0.0033783710581166866,0.24965500509603333,0.9641586983847146,12,0.003831369255952238,9
ENSMUSG00000038102,Trappc11,Gene Expression,0.0033675582027708636,0.5271474734598927,0.9999689940750058,197,0.010389727608636717,150
ENSMUSG00000022580,Rhpn1,Gene Expression,0.003366606187504357,0.5270287444802908,0.9999689940750058,216,0.009378806214584331,144
ENSMUSG00000054723,Vmac,Gene Expression,0.0033640287736083157,0.46473763817601066,0.9999689940750058,37,0.001038682077952579,33
ENSMUSG00000050860,Phospho1,Gene Expression,0.0033620267920611607,0.3334593987686931,0.9999689940750058,5,0.0004164512079511886,4
ENSMUSG00000031461,Myom2,Gene Expression,0.003355626711366435,0.5156349837010263,0.9999689940750058,14,0.004439855435521264,13
ENSMUSG00000020564,Atxn7l1,Gene Expression,0.003332223308112398,0.448899453443,0.9999689940750058,45,0.0013059255408505264,41
ENSMUSG00000021224,Numb,Gene Expression,0.0033314971859300132,0.5218781163614732,0.9999689940750058,86,0.0036383712906931003,73
ENSMUSG00000051456,Hspb3,Gene Expression,0.003330207487050938,0.5070145927485361,0.9999689940750058,8,0.002472760641518897,7
ENSMUSG00000024410,Rmc1,Gene Expression,0.0033270758564464976,0.5427498207671844,0.9999689940750058,252,0.020286142123612048,197
ENSMUSG00000015790,Surf1,Gene Expression,0.0033257742386196914,0.5106214482002014,0.9999689940750058,112,0.00523117524909226,94
ENSMUSG00000026856,Dolpp1,Gene Expression,0.0033242736619317407,0.505941846603368,0.9999689940750058,84,0.003149440816109164,68
ENSMUSG00000028651,Ppie,Gene Expression,0.003323191605430438,0.5433492653906846,0.9999689940750058,150,0.009691873419065212,121
ENSMUSG00000050222,Il17d,Gene Expression,0.003319938321260096,0.5426068260282857,0.9999689940750058,276,0.015847971858572757,204
ENSMUSG00000073616,Cops9,Gene Expression,0.0033184601553962294,0.5405633447718559,0.9999689940750058,142,0.007205153696834318,109
ENSMUSG00000041328,Pcf11,Gene Expression,0.003300350597660751,0.5537463428696014,0.9999689940750058,434,0.03186946300591056,286
ENSMUSG00000031169,Porcn,Gene Expression,0.003300091151592786,0.44782217586487505,0.9999689940750058,32,0.003345629117001223,26
ENSMUSG00000040749,Siah1b,Gene Expression,0.003297895517514945,0.4879012565306966,0.9999689940750058,75,0.002839241392635501,64
ENSMUSG00000029147,Ppm1g,Gene Expression,0.0032875505327500895,0.5410784425302737,0.9999689940750058,201,0.009951353933456284,165
ENSMUSG00000037761,Actr5,Gene Expression,0.0032859661538825404,0.3416620774211927,0.9999689940750058,36,0.001130056781621737,30
ENSMUSG00000042203,Tbc1d22b,Gene Expression,0.003283275361457281,0.45653094927576476,0.9999689940750058,18,0.0004516874822584177,15
ENSMUSG00000027002,Nckap1,Gene Expression,0.003267756778456656,0.513925139063045,0.9999689940750058,22,0.0064789563190545746,19
ENSMUSG00000025130,P4hb,Gene Expression,0.0032639149281307495,0.539169980757535,0.9999689940750058,34,0.009347987859833314,30
ENSMUSG00000068328,Aup1,Gene Expression,0.00326376780377404,0.37457628526742814,0.9999689940750058,69,0.0023467089971160936,59
ENSMUSG00000035585,Tsen34,Gene Expression,0.0032606305535746367,0.5589381941427818,0.9999689940750058,626,0.0503839575155708,410
ENSMUSG00000020922,Lsm12,Gene Expression,0.0032600956982516247,0.5461259586918252,0.9999689940750058,114,0.008754110462909108,89
ENSMUSG00000104252,Pcdha4,Gene Expression,0.0032535604159603746,0.29980252138367924,0.9999689940750058,37,0.0010726965946735152,29
ENSMUSG00000001569,Nom1,Gene Expression,0.003252705401899584,0.5548365008394391,0.9999689940750058,168,0.019521681163951397,130
ENSMUSG00000057421,Las1l,Gene Expression,0.0032524346444681917,0.5034492912568618,0.9999689940750058,31,0.0011293919194056703,24
ENSMUSG00000000631,Myo18a,Gene Expression,0.0032489857784689445,0.5605157484622985,0.9999689940750058,686,0.051669788929859795,425
ENSMUSG00000026623,Lpgat1,Gene Expression,0.0032381664496823046,0.5176098306690604,0.9999689940750058,78,0.006770716467932278,68
ENSMUSG00000035632,Cnot3,Gene Expression,0.003236025605328568,0.5487824987797831,0.9999689940750058,133,0.011443332402507944,110
ENSMUSG00000060600,Eno3,Gene Expression,0.003235886626143272,0.4770140825657321,0.9999689940750058,64,0.0021694640842965006,54
ENSMUSG00000032766,Gng11,Gene Expression,0.0032324464075286254,0.5516378664779487,0.9999689940750058,74,0.009227809155843964,63
ENSMUSG00000050705,2310061I04Rik,Gene Expression,0.0032313853397149908,0.5397123059922153,0.9999689940750058,129,0.007356237471831187,115
ENSMUSG00000024589,Nedd4l,Gene Expression,0.0032296090670055357,0.49913517697045595,0.9999689940750058,42,0.0012378935761499798,31
ENSMUSG00000013701,Timm23,Gene Expression,0.0032247746656846417,0.515261031002731,0.9999689940750058,38,0.0034107388892153376,31
ENSMUSG00000027710,Acad9,Gene Expression,0.0032158966965363227,0.5429744730193229,0.9999689940750058,60,0.0052101438662536664,56
ENSMUSG00000037771,Slc32a1,Gene Expression,0.0032133683127061412,0.5356743719113481,0.9999689940750058,142,0.005640246376196555,112
ENSMUSG00000031839,Hsbp1,Gene Expression,0.0032121117559900606,0.5372621634662507,0.9999689940750058,34,0.0034788259873514333,31
ENSMUSG00000052369,Tmem106c,Gene Expression,0.0032103596132784596,0.40530486736621096,0.9999689940750058,61,0.0019200420542238286,49
ENSMUSG00000020232,Hmg20b,Gene Expression,0.0032076415114280395,0.5466200876423106,0.9999689940750058,224,0.014521438135252019,163
ENSMUSG00000032491,Nradd,Gene Expression,0.003206402771099877,0.5450521126976828,0.9999689940750058,131,0.008631089782835928,108
ENSMUSG00000047787,Flrt1,Gene Expression,0.0031940147858613654,0.5077020368619523,0.9999689940750058,55,0.0025974975126397196,43
ENSMUSG00000028207,Asph,Gene Expression,0.0031815831838989572,0.561786659554989,0.9999689940750058,258,0.02313604528577672,197
ENSMUSG00000030329,Pianp,Gene Expression,0.0031806059257336312,0.4903225772908222,0.9999689940750058,4,7.393629379046216e-05,4
ENSMUSG00000054517,Trim65,Gene Expression,0.0031783502439701457,0.34014509334202936,0.9999689940750058,17,0.0006019998327353481,16
ENSMUSG00000026074,Map4k4,Gene Expression,0.0031665241160662516,0.5346595717156006,0.9999689940750058,142,0.005565893551920206,109
ENSMUSG00000074797,Itpa,Gene Expression,0.0031653634279098382,0.05846433444757926,0.29733661292606645,9,0.0003802574314437115,9
ENSMUSG00000039686,Zer1,Gene Expression,0.0031651777055914936,0.4853979504239243,0.9999689940750058,116,0.005143995253515772,96
ENSMUSG00000117924,Tmem223,Gene Expression,0.0031644716721207144,0.56689017440926,0.9999689940750058,339,0.02948998384212028,241
ENSMUSG00000008496,Pou2f2,Gene Expression,0.0031582883895870197,0.5440710768676373,0.9999689940750058,118,0.0076715125388007056,91
ENSMUSG00000000531,Grasp,Gene Expression,0.0031466414508736057,0.5269236719693167,0.9999689940750058,89,0.005489873291106378,67
ENSMUSG00000028654,Mycl,Gene Expression,0.003146128071344655,0.5533948208794754,0.9999689940750058,172,0.007464912219780141,129
ENSMUSG00000002660,Clpp,Gene Expression,0.003143797188734718,0.5686324440592245,0.9999689940750058,724,0.044888999963226546,404
ENSMUSG00000021643,Serf1,Gene Expression,0.0031429746636876445,0.3617887222732372,0.9999689940750058,36,0.0011845195749093946,31
ENSMUSG00000052135,Foxo6,Gene Expression,0.0031413751709267516,0.5306408041871757,0.9999689940750058,65,0.0027803010951504997,56
ENSMUSG00000045969,Ing1,Gene Expression,0.0031406669392983126,0.5637296251452166,0.9999689940750058,233,0.011107150495369042,174
ENSMUSG00000042750,Bex2,Gene Expression,0.0031384995723948393,0.5617987912187017,0.9999689940750058,161,0.011164922639373935,131
ENSMUSG00000028710,Atpaf1,Gene Expression,0.003135843345347244,0.5623411034739245,0.9999689940750058,165,0.012871787981532826,126
ENSMUSG00000029516,Cit,Gene Expression,0.0031335590745695326,0.4523544787315563,0.9999689940750058,38,0.0010928215369972892,29
ENSMUSG00000028330,Ncbp1,Gene Expression,0.0031328774800859407,0.5633558178851212,0.9999689940750058,168,0.013261922938838964,137
ENSMUSG00000037344,Slc12a9,Gene Expression,0.0031245484372011867,0.5364748136854036,0.9999689940750058,140,0.006877133511260474,120
ENSMUSG00000054976,Nyap2,Gene Expression,0.0031219232656915772,0.5012561048364443,0.9999689940750058,81,0.0038008505498407976,68
ENSMUSG00000031505,Naxd,Gene Expression,0.003113462969638827,0.53049444567923,0.9999689940750058,60,0.0020951774105660713,51
